"id","start","end","chromosome","probeID","sourceID","IDtype"
"GCNT7",0,0,0,"8067178","ENSG00000124091","ensembl"
"BMP7",0,0,0,"8067185","ENSG00000101144","ensembl"
"CTCFL",0,0,0,"8067206","ENSG00000124097","ensembl"
"ZBP1",0,0,0,"8067221","ENSG00000124256","ensembl"
"PMEPA1",0,0,0,"8067233","ENSG00000124225","ensembl"
"ANKRD60",0,0,0,"8067242","ENSG00000124224,ENSG00000124227","ensembl"
"PPP4R1L",0,0,0,"8067248","ENSG00000124224","ensembl"
"APCDD1L",0,0,0,"8067270","ENSG00000198768","ensembl"
"MIR296",0,0,0,"8067277","ENSG00000268649,ENSG00000216031,ENSG00000235590,ENSG00000284040","ensembl"
"CTSZ",0,0,0,"8067279","ENSG00000101160","ensembl"
"ATP5E",0,0,0,"8067288","ENSG00000124172","ensembl"
"SLMO2",0,0,0,"8067295","ENSG00000101166","ensembl"
"SYCP2",0,0,0,"8067305","ENSG00000196074","ensembl"
"PPP1R3D",0,0,0,"8067351","ENSG00000132825","ensembl"
"LOC100128310",0,0,0,"8067358","ENSG00000179253","ensembl"
"TAF4",0,0,0,"8067361","ENSG00000130699,ENSG00000280529","ensembl"
"PSMA7",0,0,0,"8067382","ENSG00000101182","ensembl"
"HRH3",0,0,0,"8067394","ENSG00000101180","ensembl"
"LAMA5",0,0,0,"8067409","ENSG00000130702","ensembl"
"CABLES2",0,0,0,"8067495","ENSG00000149679","ensembl"
"C20orf151",0,0,0,"8067506","ENSG00000130701","ensembl"
"GATA5",0,0,0,"8067521","ENSG00000130700","ensembl"
"C20orf200",0,0,0,"8067530","ENSG00000174403","ensembl"
"FLJ32154",0,0,0,"8067543","ENSG00000167046","ensembl"
"C20orf90",0,0,0,"8067551","ENSG00000237687","ensembl"
"TCFL5",0,0,0,"8067554","ENSG00000101190","ensembl"
"DIDO1",0,0,0,"8067563","ENSG00000101191","ensembl"
"BHLHE23",0,0,0,"8067585","ENSG00000125533","ensembl"
"NCRNA00029",0,0,0,"8067588","ENSG00000125514","ensembl"
"YTHDF1",0,0,0,"8067593","ENSG00000149658","ensembl"
"NKAIN4",0,0,0,"8067602","ENSG00000101198","ensembl"
"CHRNA4",0,0,0,"8067610","ENSG00000101204","ensembl"
"KCNQ2",0,0,0,"8067626","ENSG00000075043","ensembl"
"EEF1A2",0,0,0,"8067652","ENSG00000101210","ensembl"
"PTK6",0,0,0,"8067662","ENSG00000101213","ensembl"
"SRMS",0,0,0,"8067671","ENSG00000125508","ensembl"
"PRIC285",0,0,0,"8067680","ENSG00000130589","ensembl"
"GMEB2",0,0,0,"8067709","ENSG00000101216","ensembl"
"STMN3",0,0,0,"8067722","ENSG00000197457","ensembl"
"ARFRP1",0,0,0,"8067727","ENSG00000101246","ensembl"
"ZBTB46",0,0,0,"8067743","ENSG00000130584","ensembl"
"C20orf181",0,0,0,"8067754","ENSG00000279610","ensembl"
"UCKL1",0,0,0,"8067756","ENSG00000198276","ensembl"
"ZNF512B",0,0,0,"8067773","ENSG00000196700","ensembl"
"SAMD10",0,0,0,"8067792","ENSG00000130590","ensembl"
"SOX18",0,0,0,"8067798","ENSG00000203883","ensembl"
"RGS19",0,0,0,"8067802","ENSG00000274034,ENSG00000171700","ensembl"
"C20orf201",0,0,0,"8067812","ENSG00000171695","ensembl"
"NPBWR2",0,0,0,"8067818","ENSG00000277339,ENSG00000125522","ensembl"
"IGHV1OR21-1",0,0,0,"8067822","ENSG00000258706,ENSG00000188403,ENSG00000277282","ensembl"
"ANKRD30BP2",0,0,0,"8067825","ENSG00000215512,ENSG00000268486,ENSG00000163046,ENSG00000224309","ensembl"
"KGFLP1",0,0,0,"8155487","ENSG00000227449,ENSG00000204837,ENSG00000283886,ENSG00000140285,ENSG00000204816,ENSG00000204801,ENSG00000219693,ENSG00000216829,ENSG00000185390,ENSG00000264061","ensembl"
"POTED",0,0,0,"8067844","ENSG00000278522,ENSG00000278699,ENSG00000277630,ENSG00000230031,ENSG00000166351,ENSG00000183206,ENSG00000276760,ENSG00000233917","ensembl"
"RBM11",0,0,0,"8067869","ENSG00000185272","ensembl"
"ABCC13",0,0,0,"8067877","ENSG00000243064","ensembl"
"USP25",0,0,0,"8067903","ENSG00000155313","ensembl"
"C21orf34",0,0,0,"8067932","ENSG00000215386","ensembl"
"MIR99A",0,0,0,"8067942","ENSG00000207638","ensembl"
"MIRLET7C",0,0,0,"8067944","ENSG00000199030,ENSG00000207638","ensembl"
"MIR125B2",0,0,0,"8067946","ENSG00000207863","ensembl"
"CXADR",0,0,0,"8067955","ENSG00000154639","ensembl"
"CHODL",0,0,0,"8067969","ENSG00000154645","ensembl"
"PPIA",0,0,0,"8067978","ENSG00000251495,ENSG00000217094,ENSG00000196262,ENSG00000214975,ENSG00000198618","ensembl"
"NCAM2",0,0,0,"8067985","ENSG00000154654","ensembl"
"C21orf74",0,0,0,"8068006","ENSG00000184856,ENSG00000262510","ensembl"
"MIR155",0,0,0,"8068022","ENSG00000283904,ENSG00000234883","ensembl"
"JAM2",0,0,0,"8068024","ENSG00000154721","ensembl"
"GABPA",0,0,0,"8133030","ENSG00000235720,ENSG00000154727","ensembl"
"C21orf118",0,0,0,"8068046","ENSG00000273492","ensembl"
"NCRNA00161",0,0,0,"8068057","ENSG00000226935","ensembl"
"USP16",0,0,0,"8068062","ENSG00000156256","ensembl"
"C21orf7",0,0,0,"8068083","ENSG00000156265","ensembl"
"NCRNA00189",0,0,0,"8068100","ENSG00000215533","ensembl"
"BACH1",0,0,0,"8068105","ENSG00000156273","ensembl"
"NCRNA00258",0,0,0,"8068120","ENSG00000156273","ensembl"
"GRIK1-AS",0,0,0,"8068126","ENSG00000174680","ensembl"
"KRTAP13-1",0,0,0,"8068130","ENSG00000198390","ensembl"
"KRTAP13-4",0,0,0,"8068136","ENSG00000186971","ensembl"
"KRTAP15-1",0,0,0,"8068139","ENSG00000186970","ensembl"
"KRTAP6-3",0,0,0,"8068145","ENSG00000212938","ensembl"
"KRTAP22-1",0,0,0,"8068151","ENSG00000186924","ensembl"
"KRTAP20-1",0,0,0,"8068154","ENSG00000244624","ensembl"
"KRTAP20-4",0,0,0,"8068157","ENSG00000206105","ensembl"
"KRTAP20-2",0,0,0,"8068161","ENSG00000184032","ensembl"
"KRTAP20-3",0,0,0,"8068164","ENSG00000206104","ensembl"
"SOD1",0,0,0,"8068168","ENSG00000142168","ensembl"
"HUNK",0,0,0,"8068180","ENSG00000142149","ensembl"
"MRAP",0,0,0,"8068192","ENSG00000170262","ensembl"
"C21orf119",0,0,0,"8068200","ENSG00000256073","ensembl"
"C21orf63",0,0,0,"8068202","ENSG00000166979","ensembl"
"C21orf49",0,0,0,"8068220","ENSG00000263140,ENSG00000205930","ensembl"
"OLIG2",0,0,0,"8068231","ENSG00000205927","ensembl"
"OLIG1",0,0,0,"8068235","ENSG00000184221","ensembl"
"IFNAR2",0,0,0,"8068238","ENSG00000159110","ensembl"
"IL10RB",0,0,0,"8068254","ENSG00000243646","ensembl"
"IFNAR1",0,0,0,"8068266","ENSG00000142166","ensembl"
"IFNGR2",0,0,0,"8068280","ENSG00000159128,ENSG00000262795","ensembl"
"SON",0,0,0,"8068289","ENSG00000159140","ensembl"
"ITSN1",0,0,0,"8068305","ENSG00000205726","ensembl"
"FLJ46020",0,0,0,"8068350","ENSG00000237945","ensembl"
"SLC5A3",0,0,0,"8068361","ENSG00000198743","ensembl"
"C21orf82",0,0,0,"8068363","ENSG00000227456","ensembl"
"KCNE2",0,0,0,"8068369","ENSG00000159197","ensembl"
"FAM165B",0,0,0,"8068375","ENSG00000273590,ENSG00000205670","ensembl"
"CLIC6",0,0,0,"8068383","ENSG00000159212","ensembl"
"CBR1",0,0,0,"8068401","ENSG00000159228","ensembl"
"CBR3",0,0,0,"8068413","ENSG00000159231,ENSG00000214889","ensembl"
"DOPEY2",0,0,0,"8068422","ENSG00000142197","ensembl"
"MORC3",0,0,0,"8068460","ENSG00000159256","ensembl"
"CHAF1B",0,0,0,"8068478","ENSG00000159259","ensembl"
"SIM2",0,0,0,"8068496","ENSG00000159263","ensembl"
"DSCR6",0,0,0,"8068512","ENSG00000183145","ensembl"
"TTC3",0,0,0,"8068522","ENSG00000182670","ensembl"
"DSCR9",0,0,0,"8068543","ENSG00000230366","ensembl"
"DYRK1A",0,0,0,"8068551","ENSG00000157540","ensembl"
"DSCR8",0,0,0,"8068570","ENSG00000198054","ensembl"
"DSCR10",0,0,0,"8068578","ENSG00000233316","ensembl"
"KCNJ15",0,0,0,"8068583","ENSG00000157551","ensembl"
"ETS2",0,0,0,"8068593","ENSG00000157557","ensembl"
"WRB",0,0,0,"8068612","ENSG00000182093","ensembl"
"SH3BGR",0,0,0,"8068620","ENSG00000185437","ensembl"
"B3GALT5",0,0,0,"8068633","ENSG00000183778","ensembl"
"IGSF5",0,0,0,"8068644","ENSG00000183067","ensembl"
"PCP4",0,0,0,"8068651","ENSG00000183036","ensembl"
"BACE2",0,0,0,"8068671","ENSG00000182240","ensembl"
"FAM3B",0,0,0,"8068684","ENSG00000183844","ensembl"
"MX2",0,0,0,"8068697","ENSG00000183486","ensembl"
"MX1",0,0,0,"8068713","ENSG00000157601","ensembl"
"C21orf121",0,0,0,"8068735","ENSG00000237232","ensembl"
"UMODL1",0,0,0,"8068740","ENSG00000177398","ensembl"
"ABCG1",0,0,0,"8068761","ENSG00000160179","ensembl"
"UBASH3A",0,0,0,"8068788","ENSG00000160185","ensembl"
"SLC37A1",0,0,0,"8068810","ENSG00000160190","ensembl"
"PDE9A",0,0,0,"8068833","ENSG00000160191","ensembl"
"NDUFV3",0,0,0,"8068857","ENSG00000160194","ensembl"
"PKNOX1",0,0,0,"8068866","ENSG00000160199","ensembl"
"CRYAA",0,0,0,"8068883","ENSG00000160202,ENSG00000276076","ensembl"
"FLJ41733",0,0,0,"8068891","ENSG00000225637","ensembl"
"C21orf125",0,0,0,"8068894","ENSG00000280179,ENSG00000188660","ensembl"
"HIST1H2BK",0,0,0,"8068898","ENSG00000234289,ENSG00000197903,ENSG00000274559","ensembl"
"RRP1B",0,0,0,"8068902","ENSG00000160208","ensembl"
"PDXK",0,0,0,"8068919","ENSG00000160209","ensembl"
"RRP1",0,0,0,"8068938","ENSG00000160214","ensembl"
"AGPAT3",0,0,0,"8068952","ENSG00000160216","ensembl"
"TRAPPC10",0,0,0,"8068974","ENSG00000160218","ensembl"
"PWP2",0,0,0,"8069003","ENSG00000275464,ENSG00000241945","ensembl"
"C21orf33",0,0,0,"8069026","ENSG00000280071,ENSG00000276612,ENSG00000160221","ensembl"
"AIRE",0,0,0,"8069037","ENSG00000160224","ensembl"
"PFKL",0,0,0,"8069057","ENSG00000141959","ensembl"
"C21orf2",0,0,0,"8069083","ENSG00000184441","ensembl"
"TRPM2",0,0,0,"8069085","ENSG00000142185","ensembl"
"LRRC3",0,0,0,"8069122","ENSG00000160233","ensembl"
"C21orf30",0,0,0,"8069131","ENSG00000160233","ensembl"
"C21orf90",0,0,0,"8069135","ENSG00000182912,ENSG00000235890","ensembl"
"KRTAP10-4",0,0,0,"8069142","ENSG00000215454","ensembl"
"KRTAP10-7",0,0,0,"8069146","ENSG00000272804","ensembl"
"KRTAP10-8",0,0,0,"8069148","ENSG00000187766","ensembl"
"KRTAP10-9",0,0,0,"8069150","ENSG00000221837","ensembl"
"KRTAP10-10",0,0,0,"8069153","ENSG00000221859","ensembl"
"KRTAP10-11",0,0,0,"8069156","ENSG00000243489","ensembl"
"KRTAP12-3",0,0,0,"8069161","ENSG00000205439","ensembl"
"KRTAP10-12",0,0,0,"8069168","ENSG00000189169","ensembl"
"C21orf70",0,0,0,"8069174","ENSG00000160256","ensembl"
"ADARB1",0,0,0,"8069178","ENSG00000197381","ensembl"
"C21orf89",0,0,0,"8069200","ENSG00000182586","ensembl"
"COL18A1",0,0,0,"8069208","ENSG00000182871","ensembl"
"PCBP3",0,0,0,"8069252","ENSG00000183570","ensembl"
"COL6A1",0,0,0,"8069269","ENSG00000142156","ensembl"
"COL6A2",0,0,0,"8069301","ENSG00000142173","ensembl"
"MCM3AP-AS",0,0,0,"8069332","ENSG00000215424","ensembl"
"C21orf57",0,0,0,"8069340","ENSG00000182362","ensembl"
"PCNT",0,0,0,"8069348","ENSG00000160299","ensembl"
"DIP2A",0,0,0,"8069399","ENSG00000160305","ensembl"
"PRMT2",0,0,0,"8069450","ENSG00000160310","ensembl"
"TPTE",0,0,0,"8069472","ENSG00000273840,ENSG00000274391","ensembl"
"BAGE2",0,0,0,"8069487","ENSG00000187172","ensembl"
"LOC441956",0,0,0,"8069503","ENSG00000279773","ensembl"
"C21orf15",0,0,0,"8069505","ENSG00000228314,ENSG00000265787,ENSG00000283294","ensembl"
"C21orf81",0,0,0,"8069511","ENSG00000215559","ensembl"
"LIPI",0,0,0,"8069521","ENSG00000188992","ensembl"
"HSPA13",0,0,0,"8069532","ENSG00000155304","ensembl"
"SAMSN1",0,0,0,"8069541","ENSG00000155307","ensembl"
"NRIP1",0,0,0,"8069553","ENSG00000180530","ensembl"
"BTG3",0,0,0,"8069565","ENSG00000154640,ENSG00000281484","ensembl"
"C21orf91",0,0,0,"8069574","ENSG00000154642","ensembl"
"TMPRSS15",0,0,0,"8069582","ENSG00000154646","ensembl"
"NCRNA00158",0,0,0,"8069612","ENSG00000185433","ensembl"
"MRPL39",0,0,0,"8069620","ENSG00000154719","ensembl"
"ATP5J",0,0,0,"8069633","ENSG00000154723","ensembl"
"APP",0,0,0,"8069644","ENSG00000142192","ensembl"
"CYYR1",0,0,0,"8069668","ENSG00000166265","ensembl"
"ADAMTS1",0,0,0,"8069676","ENSG00000154734","ensembl"
"ADAMTS5",0,0,0,"8069689","ENSG00000154736","ensembl"
"N6AMT1",0,0,0,"8069700","ENSG00000156239","ensembl"
"LTN1",0,0,0,"8069711","ENSG00000198862","ensembl"
"RWDD2B",0,0,0,"8069744","ENSG00000156253","ensembl"
"CCT8",0,0,0,"8069753","ENSG00000156261","ensembl"
"GRIK1",0,0,0,"8069770","ENSG00000171189","ensembl"
"CLDN17",0,0,0,"8069790","ENSG00000156282","ensembl"
"CLDN8",0,0,0,"8069795","ENSG00000156284","ensembl"
"KRTAP24-1",0,0,0,"8069800","ENSG00000188694","ensembl"
"KRTAP26-1",0,0,0,"8069804","ENSG00000197683","ensembl"
"KRTAP27-1",0,0,0,"8069808","ENSG00000206107","ensembl"
"KRTAP23-1",0,0,0,"8069811","ENSG00000186980","ensembl"
"KRTAP13-2",0,0,0,"8069813","ENSG00000182816","ensembl"
"KRTAP13-3",0,0,0,"8069818","ENSG00000240432","ensembl"
"KRTAP19-1",0,0,0,"8069822","ENSG00000184351","ensembl"
"KRTAP19-2",0,0,0,"8069827","ENSG00000186965","ensembl"
"KRTAP19-3",0,0,0,"8069831","ENSG00000244025","ensembl"
"KRTAP19-4",0,0,0,"8069836","ENSG00000186967","ensembl"
"KRTAP19-5",0,0,0,"8069838","ENSG00000186977","ensembl"
"KRTAP19-6",0,0,0,"8069841","ENSG00000186925","ensembl"
"KRTAP19-7",0,0,0,"8069845","ENSG00000244362","ensembl"
"KRTAP6-2",0,0,0,"8069848","ENSG00000186930","ensembl"
"KRTAP6-1",0,0,0,"8069852","ENSG00000184724","ensembl"
"KRTAP21-2",0,0,0,"8069855","ENSG00000187026","ensembl"
"KRTAP21-1",0,0,0,"8069859","ENSG00000187005","ensembl"
"KRTAP8-1",0,0,0,"8069863","ENSG00000183640","ensembl"
"KRTAP7-1",0,0,0,"8069868","ENSG00000274749","ensembl"
"KRTAP11-1",0,0,0,"8069872","ENSG00000182591","ensembl"
"KRTAP19-8",0,0,0,"8069876","ENSG00000206102","ensembl"
"TIAM1",0,0,0,"8069880","ENSG00000156299","ensembl"
"SFRS15",0,0,0,"8069910","ENSG00000156304","ensembl"
"C21orf45",0,0,0,"8069933","ENSG00000159055","ensembl"
"URB1",0,0,0,"8069943","ENSG00000142207","ensembl"
"SNORA80",0,0,0,"8069985","ENSG00000200792","ensembl"
"TCP10L",0,0,0,"8069987","ENSG00000242220,ENSG00000186842","ensembl"
"C21orf59",0,0,0,"8069998","ENSG00000265590,ENSG00000159079","ensembl"
"SYNJ1",0,0,0,"8070010","ENSG00000159082","ensembl"
"GCFC1",0,0,0,"8070046","ENSG00000159086","ensembl"
"C21orf62",0,0,0,"8070073","ENSG00000205929,ENSG00000262938","ensembl"
"TMEM50B",0,0,0,"8070083","ENSG00000263160,ENSG00000142188","ensembl"
"DNAJC28",0,0,0,"8070097","ENSG00000262911,ENSG00000177692","ensembl"
"GART",0,0,0,"8070102","ENSG00000159131","ensembl"
"DONSON",0,0,0,"8070129","ENSG00000249209,ENSG00000159147","ensembl"
"CRYZL1",0,0,0,"8070141","ENSG00000205758","ensembl"
"ATP5O",0,0,0,"8070160","ENSG00000249209,ENSG00000241837","ensembl"
"KCNE1",0,0,0,"8070173","ENSG00000180509,ENSG00000276289","ensembl"
"RCAN1",0,0,0,"8070182","ENSG00000159200","ensembl"
"RUNX1",0,0,0,"8070194","ENSG00000159216","ensembl"
"SETD4",0,0,0,"8070215","ENSG00000185917","ensembl"
"CLDN14",0,0,0,"8070233","ENSG00000159261","ensembl"
"HLCS",0,0,0,"8070239","ENSG00000159267","ensembl"
"PIGP",0,0,0,"8070257","ENSG00000185808","ensembl"
"DSCR3",0,0,0,"8070269","ENSG00000157538","ensembl"
"KCNJ6",0,0,0,"8070279","ENSG00000157542","ensembl"
"DSCR4",0,0,0,"8070286","ENSG00000184029","ensembl"
"ERG",0,0,0,"8070297","ENSG00000157554","ensembl"
"NCRNA00114",0,0,0,"8070315","NA","ensembl"
"FLJ45139",0,0,0,"8070321","ENSG00000205622","ensembl"
"C21orf104",0,0,0,"8070328","NA","ensembl"
"PSMG1",0,0,0,"8070330","ENSG00000183527","ensembl"
"BRWD1",0,0,0,"8070341","ENSG00000185658","ensembl"
"NCRNA00257",0,0,0,"8070386","NA","ensembl"
"HMGN1",0,0,0,"8176191","ENSG00000205581,ENSG00000235734,ENSG00000229237,ENSG00000253954","ensembl"
"LCA5L",0,0,0,"8070398","ENSG00000157578","ensembl"
"C21orf88",0,0,0,"8070411","ENSG00000184809","ensembl"
"DSCAM",0,0,0,"8070421","ENSG00000171587","ensembl"
"PLAC4",0,0,0,"8070458","ENSG00000225745,ENSG00000280109","ensembl"
"TMPRSS2",0,0,0,"8070467","ENSG00000184012","ensembl"
"C21orf129",0,0,0,"8070482","ENSG00000236384","ensembl"
"RIPK4",0,0,0,"8070489","ENSG00000183421","ensembl"
"PRDM15",0,0,0,"8070503","ENSG00000141956","ensembl"
"C2CD2",0,0,0,"8070538","ENSG00000157617","ensembl"
"ZNF295",0,0,0,"8070557","ENSG00000173276","ensembl"
"C21orf128",0,0,0,"8070563","ENSG00000184385","ensembl"
"TFF3",0,0,0,"8070567","ENSG00000160180","ensembl"
"TFF2",0,0,0,"8070574","ENSG00000160181","ensembl"
"TFF1",0,0,0,"8070579","ENSG00000160182","ensembl"
"TMPRSS3",0,0,0,"8070584","ENSG00000160183","ensembl"
"RSPH1",0,0,0,"8070603","ENSG00000160188","ensembl"
"WDR4",0,0,0,"8070615","ENSG00000160193","ensembl"
"C21orf105",0,0,0,"8070629","ENSG00000233056","ensembl"
"CBS",0,0,0,"8070632","ENSG00000160200,ENSG00000274276","ensembl"
"U2AF1",0,0,0,"8070655","ENSG00000275895,ENSG00000160201","ensembl"
"SIK1",0,0,0,"8070665","ENSG00000142178,ENSG00000275993","ensembl"
"C21orf84",0,0,0,"8070681","ENSG00000280191,ENSG00000185186","ensembl"
"HSF2BP",0,0,0,"8070689","ENSG00000160207","ensembl"
"CSTB",0,0,0,"8070701","ENSG00000160213","ensembl"
"LOC284837",0,0,0,"8070708","ENSG00000215458","ensembl"
"LOC100129890",0,0,0,"8070716","NA","ensembl"
"ICOSLG",0,0,0,"8070720","ENSG00000277117,ENSG00000160223","ensembl"
"DNMT3L",0,0,0,"8070730","ENSG00000142182","ensembl"
"C21orf29",0,0,0,"8070757","ENSG00000175894","ensembl"
"KRTAP10-1",0,0,0,"8070771","ENSG00000215455","ensembl"
"KRTAP10-2",0,0,0,"8070777","ENSG00000205445","ensembl"
"KRTAP10-3",0,0,0,"8070780","ENSG00000212935","ensembl"
"KRTAP10-5",0,0,0,"8070782","ENSG00000241123","ensembl"
"KRTAP10-6",0,0,0,"8070786","ENSG00000188155,ENSG00000215454,ENSG00000272804","ensembl"
"KRTAP12-4",0,0,0,"8070789","ENSG00000212933","ensembl"
"KRTAP12-2",0,0,0,"8070791","ENSG00000221864","ensembl"
"KRTAP12-1",0,0,0,"8070795","ENSG00000187175","ensembl"
"UBE2G2",0,0,0,"8070799","ENSG00000184787","ensembl"
"SUMO3",0,0,0,"8070811","ENSG00000184900","ensembl"
"PTTG1IP",0,0,0,"8070819","ENSG00000183255","ensembl"
"ITGB2",0,0,0,"8070826","ENSG00000160255","ensembl"
"C21orf67",0,0,0,"8070853","ENSG00000183250","ensembl"
"C21orf122",0,0,0,"8070863","ENSG00000235374","ensembl"
"POFUT2",0,0,0,"8070876","ENSG00000186866","ensembl"
"NCRNA00205",0,0,0,"8070891","NA","ensembl"
"C21orf93",0,0,0,"8070896","ENSG00000184274","ensembl"
"NCRNA00175",0,0,0,"8070905","ENSG00000183535","ensembl"
"SLC19A1",0,0,0,"8070912","ENSG00000173638","ensembl"
"FTCD",0,0,0,"8070933","ENSG00000160282,ENSG00000281775","ensembl"
"C21orf56",0,0,0,"8070953","ENSG00000160284,ENSG00000274679","ensembl"
"LSS",0,0,0,"8070961","ENSG00000160285,ENSG00000281289","ensembl"
"MCM3AP",0,0,0,"8070988","ENSG00000160294","ensembl"
"C21orf58",0,0,0,"8071020","ENSG00000160298","ensembl"
"S100B",0,0,0,"8071036","ENSG00000160307","ensembl"
"LOC100288884",0,0,0,"8071042","ENSG00000279851","ensembl"
"MAFIP",0,0,0,"8071051","ENSG00000277400,ENSG00000274847,ENSG00000188681","ensembl"
"psiTPTE22",0,0,0,"8071061","ENSG00000283633","ensembl"
"IL17RA",0,0,0,"8071069","ENSG00000177663","ensembl"
"CECR4",0,0,0,"8071084","ENSG00000185837","ensembl"
"CECR2",0,0,0,"8071086","ENSG00000099954","ensembl"
"SLC25A18",0,0,0,"8071107","ENSG00000182902","ensembl"
"BCL2L13",0,0,0,"8071119","ENSG00000099968","ensembl"
"C22orf37",0,0,0,"8071134","ENSG00000269220","ensembl"
"PEX26",0,0,0,"8071136","ENSG00000215193","ensembl"
"TUBA8",0,0,0,"8071147","ENSG00000183785,ENSG00000215193","ensembl"
"USP18",0,0,0,"8074606","ENSG00000161133,ENSG00000184979","ensembl"
"LOC729461",0,0,0,"8074330","ENSG00000281252,ENSG00000274044,ENSG00000277870,ENSG00000187979,ENSG00000279516,ENSG00000188280,ENSG00000182824,ENSG00000276095,ENSG00000215498,ENSG00000206142","ensembl"
"POM121L8P",0,0,0,"8071170","ENSG00000161103,ENSG00000197210,ENSG00000128262","ensembl"
"DGCR6",0,0,0,"8071179","ENSG00000278817,ENSG00000283809,ENSG00000183628","ensembl"
"DGCR5",0,0,0,"8071185","ENSG00000237517","ensembl"
"TSSK2",0,0,0,"8071196","ENSG00000206203","ensembl"
"MRPL40",0,0,0,"8071206","ENSG00000185608","ensembl"
"CDC45",0,0,0,"8071212","ENSG00000093009","ensembl"
"SEPT5",0,0,0,"8071234","ENSG00000184702","ensembl"
"GP1BB",0,0,0,"8071274","ENSG00000184702","ensembl"
"TBX1",0,0,0,"8071276","ENSG00000184058","ensembl"
"COMT",0,0,0,"8071289","ENSG00000093010","ensembl"
"C22orf25",0,0,0,"8071301","ENSG00000183597","ensembl"
"MIR185",0,0,0,"8071312","ENSG00000208023","ensembl"
"DGCR8",0,0,0,"8071314","ENSG00000128191","ensembl"
"RANBP1",0,0,0,"8071332","ENSG00000099901,ENSG00000228519","ensembl"
"ZDHHC8",0,0,0,"8071339","ENSG00000099904","ensembl"
"LOC150197",0,0,0,"8071355","ENSG00000236499","ensembl"
"LOC440792",0,0,0,"8071357","NA","ensembl"
"LOC729444",0,0,0,"8071361","ENSG00000276095,ENSG00000187979,ENSG00000182824,ENSG00000215498,ENSG00000277870,ENSG00000206142,ENSG00000188280,ENSG00000274044","ensembl"
"TMEM191A",0,0,0,"8071541","ENSG00000206140,ENSG00000226287,ENSG00000278558","ensembl"
"ZNF74",0,0,0,"8071382","ENSG00000185252","ensembl"
"MED15",0,0,0,"8071392","ENSG00000099917","ensembl"
"POM121L4P",0,0,0,"8071411","ENSG00000217261","ensembl"
"SERPIND1",0,0,0,"8071420","ENSG00000099937","ensembl"
"SNAP29",0,0,0,"8071426","ENSG00000099940","ensembl"
"CRKL",0,0,0,"8071434","ENSG00000099942","ensembl"
"AIFM3",0,0,0,"8071444","ENSG00000183773","ensembl"
"LZTR1",0,0,0,"8071466","ENSG00000099949","ensembl"
"P2RX6",0,0,0,"8071489","ENSG00000099957","ensembl"
"LOC400891",0,0,0,"8071504","ENSG00000187905","ensembl"
"BCR",0,0,0,"8071691","ENSG00000186716","ensembl"
"POM121L1P",0,0,0,"8074867","ENSG00000224124,ENSG00000183169,ENSG00000276017,ENSG00000161103,ENSG00000128262,ENSG00000239511,ENSG00000229266,ENSG00000278633","ensembl"
"RIMBP3",0,0,0,"8074771","ENSG00000183246,ENSG00000275793,ENSG00000274600","ensembl"
"HIC2",0,0,0,"8071536","ENSG00000169635","ensembl"
"CCDC116",0,0,0,"8071554","ENSG00000161180","ensembl"
"SDF2L1",0,0,0,"8071559","ENSG00000128228,ENSG00000273342","ensembl"
"MIR130B",0,0,0,"8071564","ENSG00000283871,ENSG00000212102","ensembl"
"PPIL2",0,0,0,"8071566","ENSG00000100023","ensembl"
"IGLL5",0,0,0,"8071597","NA","ensembl"
"IGLV6-57",0,0,0,"8071642","ENSG00000211640","ensembl"
"VPREB1",0,0,0,"8071646","ENSG00000169575","ensembl"
"IGLV7-46",0,0,0,"8071658","ENSG00000237428,ENSG00000211649","ensembl"
"GGTLC2",0,0,0,"8071662","ENSG00000100121","ensembl"
"GNAZ",0,0,0,"8071671","ENSG00000128266","ensembl"
"RAB36",0,0,0,"8071676","ENSG00000100228","ensembl"
"FBXW4P1",0,0,0,"8071713","ENSG00000230701,ENSG00000186716","ensembl"
"RGL4",0,0,0,"8071717","ENSG00000159496","ensembl"
"MIF",0,0,0,"8071737","ENSG00000281287,ENSG00000240972,ENSG00000276701,ENSG00000251357","ensembl"
"C22orf15",0,0,0,"8071745","ENSG00000169314,ENSG00000273579","ensembl"
"MMP11",0,0,0,"8071758","ENSG00000275365,ENSG00000099953","ensembl"
"SMARCB1",0,0,0,"8071768","ENSG00000275837,ENSG00000099956","ensembl"
"SLC2A11",0,0,0,"8071783","ENSG00000275744,ENSG00000133460","ensembl"
"GSTTP1",0,0,0,"8074972","ENSG00000206090,ENSG00000281310,ENSG00000281748,ENSG00000281065,ENSG00000276950","ensembl"
"DDT",0,0,0,"8074969","ENSG00000275003,ENSG00000099977","ensembl"
"GSTT2",0,0,0,"8071809","ENSG00000133433,ENSG00000277897,ENSG00000278695,ENSG00000099984","ensembl"
"CABIN1",0,0,0,"8071823","ENSG00000099991","ensembl"
"SUSD2",0,0,0,"8071861","ENSG00000099994","ensembl"
"POM121L9P",0,0,0,"8071877","ENSG00000128262","ensembl"
"SPECC1L",0,0,0,"8071881","ENSG00000258555,ENSG00000100014","ensembl"
"ADORA2A",0,0,0,"8071899","ENSG00000128271,ENSG00000258555","ensembl"
"UPB1",0,0,0,"8071907","ENSG00000100024","ensembl"
"SNRPD3",0,0,0,"8071920","ENSG00000100028","ensembl"
